"Experiment","Dead","Censor","DeathAge","DeathNoCen","ObsDate","ObsReason","StartDate","ObsNote","Plate","Scanner","Plate Location","Total Worms","Strain","Species","Tech ID","Lab","Rep","Compound","Concentration","Units","Condition","death_id","observation_id","plate_id","experiment_id"
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_Α-LIP",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300007190,300001800,30000180,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_Α-LIP",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300007200,300001800,30000180,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,31,31,2015-03-27,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_Α-LIP",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300007210,300001810,30000180,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,31,31,2015-03-27,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_Α-LIP",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300007220,300001810,30000180,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,31,31,2015-03-27,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_Α-LIP",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300007230,300001810,30000180,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_Α-LIP",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300007240,300001820,30000180,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,3,NA,2015-02-27,"2 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009010,300002420,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,3,NA,2015-02-27,"2 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009020,300002420,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,8,NA,2015-03-04,"0 lost, 0 bag, 1 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009030,300002430,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,11,11,2015-03-07,"2 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009040,300002440,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,11,11,2015-03-07,"2 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009050,300002440,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,11,NA,2015-03-07,"2 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009060,300002440,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,11,NA,2015-03-07,"2 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009070,300002440,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,13,13,2015-03-09,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009080,300002450,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,15,15,2015-03-11,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009090,300002460,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009100,300002470,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,22,22,2015-03-18,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009110,300002480,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,22,NA,2015-03-18,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009120,300002480,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009130,300002490,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009140,300002500,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009150,300002500,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,31,31,2015-03-27,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009160,300002510,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009170,300002520,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009180,300002520,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009190,300002520,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009200,300002520,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009210,300002520,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,36,36,2015-04-01,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009220,300002530,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,36,36,2015-04-01,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009230,300002530,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009240,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009250,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009260,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009270,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009280,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009290,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009300,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009310,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,38,38,2015-04-03,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009320,300002540,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,41,41,2015-04-06,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009330,300002550,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,41,41,2015-04-06,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009340,300002550,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,43,43,2015-04-08,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_Α-LIP",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300009350,300002560,30000240,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010790,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010800,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010810,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010820,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010830,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010840,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010850,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010860,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010870,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"10 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010880,300003050,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,8,NA,2015-03-04,"2 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010890,300003060,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,8,NA,2015-03-04,"2 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010900,300003060,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"0 lost, 0 bag, 2 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010910,300003070,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"0 lost, 0 bag, 2 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010920,300003070,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"2 lost, 0 bag, 5 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010930,300003080,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"2 lost, 0 bag, 5 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010940,300003080,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"2 lost, 0 bag, 5 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010950,300003080,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"2 lost, 0 bag, 5 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010960,300003080,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"2 lost, 0 bag, 5 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010970,300003080,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"2 lost, 0 bag, 5 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010980,300003080,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"2 lost, 0 bag, 5 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300010990,300003080,30000290,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 2 ext.",2015-02-24,"","JU1348_Α-LIP",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"alpha_lipoic_acid",0,"unspecified","standard",300011000,300003090,30000290,30000040
