"Experiment","Dead","Censor","DeathAge","DeathNoCen","ObsDate","ObsReason","StartDate","ObsNote","Plate","Scanner","Plate Location","Total Worms","Strain","Species","Tech ID","Lab","Rep","Compound","Concentration","Units","Condition","death_id","observation_id","plate_id","experiment_id"
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741230,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741240,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741250,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741260,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741270,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741280,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741290,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741300,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741310,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741320,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741330,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741340,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741350,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741360,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741370,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741380,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741390,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741400,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741410,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741420,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741430,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741440,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741450,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741460,300225040,30020440,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741470,300225040,30020440,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741480,300225050,30020440,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741490,300225050,30020440,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741500,300225050,30020440,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741510,300225050,30020440,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741520,300225050,30020440,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741530,300225050,30020440,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_3",NA,NA,NA,"AQ351","C. elegans",2,"Phillips",3,"nateglinide",100,"uM","standard",300741540,300225050,30020440,30002100
"PS_022120",1,0,5,5,2020-02-26,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742360,300225200,30020470,30002100
"PS_022120",0,1,7,NA,2020-02-28,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742370,300225210,30020470,30002100
"PS_022120",1,0,10,10,2020-03-02,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742380,300225220,30020470,30002100
"PS_022120",1,0,10,10,2020-03-02,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742390,300225220,30020470,30002100
"PS_022120",1,0,10,10,2020-03-02,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742400,300225220,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742410,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742420,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742430,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742440,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742450,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742460,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742470,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742480,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742490,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742500,300225230,30020470,30002100
"PS_022120",1,0,12,12,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742510,300225230,30020470,30002100
"PS_022120",0,1,12,NA,2020-03-04,"1 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742520,300225230,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742530,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742540,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742550,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742560,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742570,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742580,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742590,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742600,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742610,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742620,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742630,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742640,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742650,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742660,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742670,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742680,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742690,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742700,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742710,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742720,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742730,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742740,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742750,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742760,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742770,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742780,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742790,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742800,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742810,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742820,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742830,300225240,30020470,30002100
"PS_022120",1,0,14,14,2020-03-06,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742840,300225240,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742850,300225250,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742860,300225250,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742870,300225250,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742880,300225250,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742890,300225250,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742900,300225250,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742910,300225250,30020470,30002100
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742920,300225250,30020470,30002100
"PS_022120",1,0,19,19,2020-03-11,"0 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_2",NA,NA,NA,"AQ351","C. elegans",9,"Phillips",1,"nateglinide",100,"uM","standard",300742930,300225260,30020470,30002100
"PS_022120",0,1,7,NA,2020-02-28,"3 lost, 0 bag, 0 ext.",2020-02-21,"","AQ351_NATE_100UM_1",NA,NA,NA,"AQ351","C. elegans",5,"Phillips",2,"nateglinide",100,"uM","standard",300742940,300225280,30020480,30002100
